arc,n_samples,method,time_s,metric_name,metric,failed,regime,n_bezier
146->415,542,gen_beta_mle,0.06003951304592192,nll,-2020.77514912042,False,rush_hour,10
146->415,542,johnson_mle,0.029119451995939016,nll,-2077.0961366029273,False,rush_hour,10
147->146,542,bezier_mle,0.08102527202572674,nll,-1939.0933155142716,False,rush_hour,10
147->146,542,gen_beta_mle,0.0701981849852018,nll,-2115.9353143685557,False,rush_hour,10
147->146,542,johnson_mle,0.026808552036527544,nll,-2194.4062237794587,False,rush_hour,10
147->198,542,bezier_mle,0.12043797201476991,nll,-2305.5611171858927,False,rush_hour,10
147->198,542,gen_beta_mle,0.07550682901637629,nll,-2385.7215412338546,False,rush_hour,10
147->198,542,johnson_mle,0.021416076982859522,nll,-2403.545869143367,False,rush_hour,10
148->472,542,bezier_mle,0.01060185901587829,nll,-2331.514166604228,False,rush_hour,10
148->472,542,gen_beta_mle,0.07154768600594252,nll,-2303.3277391471033,False,rush_hour,10
148->472,542,johnson_mle,0.028376114030834287,nll,-2317.7787704495686,False,rush_hour,10
148->498,542,bezier_mle,0.07823297299910337,nll,-2006.8389852650723,False,rush_hour,10
148->498,542,gen_beta_mle,0.01950209797360003,nll,-2003.81688737383,False,rush_hour,10
148->498,542,johnson_mle,0.07618470798479393,nll,-1999.1244259565833,False,rush_hour,10
149->150,542,bezier_mle,0.06304282898781821,nll,-2242.4192552124437,False,rush_hour,10
149->150,542,gen_beta_mle,0.04295748198637739,nll,-2242.3393009539614,False,rush_hour,10
149->150,542,johnson_mle,0.04686611902434379,nll,-2243.6901264033077,False,rush_hour,10
149->215,542,bezier_mle,0.09619552199728787,nll,-2285.7234664496573,False,rush_hour,10
149->215,542,gen_beta_mle,0.054328950005583465,nll,-2298.8389652913766,False,rush_hour,10
149->215,542,johnson_mle,0.03356675402028486,nll,-2301.0965255827496,False,rush_hour,10
15->23,542,bezier_mle,0.010480902972631156,nll,-2110.1360326143913,False,rush_hour,10
15->23,542,gen_beta_mle,0.07253058499190956,nll,-2093.3784310610113,False,rush_hour,10
15->23,542,johnson_mle,0.04129844100680202,nll,-2111.548571240123,False,rush_hour,10
15->234,542,bezier_mle,0.06846583599690348,nll,-2359.445679968813,False,rush_hour,10
15->234,542,gen_beta_mle,0.08344151196070015,nll,-2914.470162087603,False,rush_hour,10
15->234,542,johnson_mle,0.10050525795668364,nll,-7701.021051686435,False,rush_hour,10
15->516,542,bezier_mle,0.1194046419695951,nll,-2611.7246214623387,False,rush_hour,10
15->516,542,gen_beta_mle,0.06657541601452976,nll,-2609.268811008967,False,rush_hour,10
15->516,542,johnson_mle,0.026187022973317653,nll,-2651.5067515618907,False,rush_hour,10
150->149,542,bezier_mle,0.008063647954259068,nll,-2155.958868931145,False,rush_hour,10
150->149,542,gen_beta_mle,0.026911240012850612,nll,-2155.3430967294853,False,rush_hour,10
150->149,542,johnson_mle,0.046934660989791155,nll,-2157.170020921527,False,rush_hour,10
150->507,542,bezier_mle,0.08573215099750087,nll,-2141.2684329906638,False,rush_hour,10
150->507,542,gen_beta_mle,0.029708855028729886,nll,-2122.2211301377356,False,rush_hour,10
150->507,542,johnson_mle,0.0725634369882755,nll,-2121.990235475498,False,rush_hour,10
151->290,542,bezier_mle,0.036687678017187864,nll,-2283.737463359606,False,rush_hour,10
151->290,542,gen_beta_mle,0.033477774006314576,nll,-2332.17189615399,False,rush_hour,10
151->290,542,johnson_mle,0.015828317031264305,nll,-2474.9918667885618,False,rush_hour,10
151->473,542,bezier_mle,0.015350660018157214,nll,-2076.8288192592663,False,rush_hour,10
151->473,542,gen_beta_mle,0.03270908503327519,nll,-2006.5125513244548,False,rush_hour,10
151->473,542,johnson_mle,0.01521890697767958,nll,-2087.439585237012,False,rush_hour,10
152->140,542,bezier_mle,0.005140622961334884,nll,-2188.2112448223093,False,rush_hour,10
152->140,542,gen_beta_mle,0.041451728029642254,nll,,True,rush_hour,10
152->140,542,johnson_mle,0.011595562973525375,nll,-2188.3575455994605,False,rush_hour,10
152->220,542,bezier_mle,0.006229304999578744,nll,-2404.4444991002833,False,rush_hour,10
152->220,542,gen_beta_mle,0.059697137970943004,nll,-2388.1653715065613,False,rush_hour,10
152->220,542,johnson_mle,0.024865621991921216,nll,-2397.959124031754,False,rush_hour,10
153->447,542,bezier_mle,0.007243350031785667,nll,-1977.751289340705,False,rush_hour,10
153->447,542,gen_beta_mle,0.04486881202319637,nll,-1986.7730237928736,False,rush_hour,10
153->447,542,johnson_mle,0.05393451702548191,nll,-1986.886908980873,False,rush_hour,10
153->474,542,bezier_mle,0.08007135702064261,nll,-1924.5752160371062,False,rush_hour,10
153->474,542,gen_beta_mle,0.033532119006849825,nll,-1964.3170238738921,False,rush_hour,10
153->474,542,johnson_mle,0.03743221703916788,nll,-1965.9898515366117,False,rush_hour,10
154->434,542,bezier_mle,0.06417424895334989,nll,-2042.630700621035,False,rush_hour,10
154->434,542,gen_beta_mle,0.02721566701075062,nll,-2041.2824574366755,False,rush_hour,10
154->434,542,johnson_mle,0.020427472016308457,nll,-2052.688228178581,False,rush_hour,10
154->470,542,bezier_mle,0.018514362978748977,nll,-2097.545026380212,False,rush_hour,10
154->470,542,gen_beta_mle,0.042316488979849964,nll,-2078.0499355525826,False,rush_hour,10
154->470,542,johnson_mle,0.04487398802302778,nll,-2077.2368007932337,False,rush_hour,10
155->398,542,bezier_mle,0.05698742700042203,nll,-2428.0380825494685,False,rush_hour,10
155->398,542,gen_beta_mle,0.04150352696888149,nll,-2491.1665546343424,False,rush_hour,10
155->398,542,johnson_mle,0.01263033802388236,nll,-2504.205292693601,False,rush_hour,10
155->480,542,bezier_mle,0.10249107802519575,nll,-2071.609193229807,False,rush_hour,10
155->480,542,gen_beta_mle,0.05592318100389093,nll,,True,rush_hour,10
155->480,542,johnson_mle,0.02292268699966371,nll,-2077.4687192799283,False,rush_hour,10
156->391,542,bezier_mle,0.039497393008787185,nll,-2492.1385460293063,False,rush_hour,10
156->391,542,gen_beta_mle,0.05103914497885853,nll,-2712.6868034269023,False,rush_hour,10
156->391,542,johnson_mle,0.016724541026633233,nll,-2810.3896919245412,False,rush_hour,10
156->469,542,bezier_mle,0.05191448098048568,nll,-1930.8110001195928,False,rush_hour,10
156->469,542,gen_beta_mle,0.04875174496555701,nll,-1924.4153743917188,False,rush_hour,10
156->469,542,johnson_mle,0.057797942019533366,nll,-1928.2418849238302,False,rush_hour,10
157->390,542,bezier_mle,0.004462648008484393,nll,-2309.2710431840496,False,rush_hour,10
157->390,542,gen_beta_mle,0.05776206002337858,nll,-2279.7660648459323,False,rush_hour,10
157->390,542,johnson_mle,0.030460703012067825,nll,-2296.6139163773396,False,rush_hour,10
157->476,542,bezier_mle,0.06729100202210248,nll,-2791.6599119636876,False,rush_hour,10
157->476,542,gen_beta_mle,0.065832091961056,nll,-5373.710315122367,False,rush_hour,10
157->476,542,johnson_mle,0.06932263303315267,nll,-7113.768277366998,False,rush_hour,10
158->159,542,bezier_mle,0.013763955037575215,nll,-2378.190245811061,False,rush_hour,10
158->159,542,gen_beta_mle,0.06229121197247878,nll,-2368.5980027318583,False,rush_hour,10
158->159,542,johnson_mle,0.07301043102052063,nll,-2369.0471514950395,False,rush_hour,10
158->244,542,bezier_mle,0.0840420369640924,nll,-2520.142577242492,False,rush_hour,10
158->244,542,gen_beta_mle,0.039017190982121974,nll,-2425.4298349559117,False,rush_hour,10
158->244,542,johnson_mle,0.06904222397133708,nll,-5100.572261685698,False,rush_hour,10
159->158,542,bezier_mle,0.07566446496639401,nll,-2171.827671720174,False,rush_hour,10
159->158,542,gen_beta_mle,0.06816097302362323,nll,-2239.5520444828226,False,rush_hour,10
159->158,542,johnson_mle,0.032677090959623456,nll,-2438.7362375909333,False,rush_hour,10
159->253,542,bezier_mle,0.07776826998451725,nll,-1902.9731812392765,False,rush_hour,10
159->253,542,gen_beta_mle,0.07022281002718955,nll,-1905.1390277207106,False,rush_hour,10
159->253,542,johnson_mle,0.04381113202543929,nll,-1918.665211630631,False,rush_hour,10
16->228,542,bezier_mle,0.018106069008354098,nll,-2202.9211599458567,False,rush_hour,10
16->228,542,gen_beta_mle,0.017747083969879895,nll,-2201.6849986771977,False,rush_hour,10
16->228,542,johnson_mle,0.07417292997706681,nll,-2195.3947005407044,False,rush_hour,10
16->451,542,bezier_mle,0.015277954982593656,nll,-1973.8030289779126,False,rush_hour,10
16->451,542,gen_beta_mle,0.02942774404073134,nll,-1954.666293407638,False,rush_hour,10
16->451,542,johnson_mle,0.06223509699339047,nll,-1979.5846177816265,False,rush_hour,10
16->88,542,bezier_mle,0.008428572036791593,nll,-2147.9827752188585,False,rush_hour,10
16->88,542,gen_beta_mle,0.06264120200648904,nll,-2121.070514085899,False,rush_hour,10
16->88,542,johnson_mle,0.04032740299589932,nll,-2143.81834872531,False,rush_hour,10
160->129,542,bezier_mle,0.07864501903532073,nll,-2116.6479111971694,False,rush_hour,10
160->129,542,gen_beta_mle,0.06117665802594274,nll,-2323.6577397854744,False,rush_hour,10
160->129,542,johnson_mle,0.027015137020498514,nll,-2373.2864396450914,False,rush_hour,10
160->529,542,bezier_mle,0.12034921901067719,nll,-2111.755401210391,False,rush_hour,10
160->529,542,gen_beta_mle,0.06114683096529916,nll,-2144.322403024417,False,rush_hour,10
160->529,542,johnson_mle,0.02673762198537588,nll,-2172.0392077525576,False,rush_hour,10
161->162,542,bezier_mle,0.086682400025893,nll,-2152.9641076535568,False,rush_hour,10
161->162,542,gen_beta_mle,0.027769230015110224,nll,-2158.464490981389,False,rush_hour,10
161->162,542,johnson_mle,0.08985659596510231,nll,-2158.0162626451374,False,rush_hour,10
161->405,542,bezier_mle,0.09098349395208061,nll,-2138.63580902756,False,rush_hour,10
161->405,542,gen_beta_mle,0.06133726000552997,nll,-2092.490711591422,False,rush_hour,10
161->405,542,johnson_mle,0.036817316024098545,nll,-2176.2458820979423,False,rush_hour,10
162->161,542,bezier_mle,0.006400006008334458,nll,-2320.821917188447,False,rush_hour,10
162->161,542,gen_beta_mle,0.07074932300020009,nll,-2322.152655963961,False,rush_hour,10
162->161,542,johnson_mle,0.0558178189676255,nll,-2323.9840597182692,False,rush_hour,10
162->464,542,bezier_mle,0.10211016598623246,nll,-1967.3050799632688,False,rush_hour,10
162->464,542,gen_beta_mle,0.070891683048103,nll,-2142.5120958944676,False,rush_hour,10
162->464,542,johnson_mle,0.025620502012316138,nll,-2158.664194901644,False,rush_hour,10
163->164,542,bezier_mle,0.09774717001710087,nll,-2104.350064011338,False,rush_hour,10
163->164,542,gen_beta_mle,0.06693492695922032,nll,-1997.7848362184798,False,rush_hour,10
163->164,542,johnson_mle,0.026219838007818907,nll,-2144.4628940752273,False,rush_hour,10
163->166,542,bezier_mle,0.02117639099014923,nll,-2164.0245359243304,False,rush_hour,10
163->166,542,gen_beta_mle,0.0783288519596681,nll,-2135.7180165407094,False,rush_hour,10
163->166,542,johnson_mle,0.03556723997462541,nll,-2155.025550274134,False,rush_hour,10
164->163,542,bezier_mle,0.04478691500844434,nll,-2023.387669738181,False,rush_hour,10
164->163,542,gen_beta_mle,0.0697993150097318,nll,-2004.595161135038,False,rush_hour,10
164->163,542,johnson_mle,0.02325185399968177,nll,-2039.0631322480679,False,rush_hour,10
164->517,542,bezier_mle,0.038105693995021284,nll,-1813.2200441064606,False,rush_hour,10
164->517,542,gen_beta_mle,0.06837982800789177,nll,-1796.626724169828,False,rush_hour,10
164->517,542,johnson_mle,0.05317226698389277,nll,-1817.214856020124,False,rush_hour,10
165->240,542,bezier_mle,0.06890528503572568,nll,-1934.3959268939498,False,rush_hour,10
165->240,542,gen_beta_mle,0.028094527020584792,nll,-1938.3101404358995,False,rush_hour,10
165->240,542,johnson_mle,0.11448483599815518,nll,-1928.120824160495,False,rush_hour,10
165->427,542,bezier_mle,0.09631271898979321,nll,-2171.4299178543097,False,rush_hour,10
165->427,542,gen_beta_mle,0.042886255017947406,nll,-2128.4279623549846,False,rush_hour,10
165->427,542,johnson_mle,0.01429860497592017,nll,-2181.6202280311345,False,rush_hour,10
166->163,542,bezier_mle,0.00881379604106769,nll,-1948.503550027871,False,rush_hour,10
166->163,542,gen_beta_mle,0.03060903598088771,nll,-1943.9125805904664,False,rush_hour,10
166->163,542,johnson_mle,0.037437158985994756,nll,-1945.2738669619039,False,rush_hour,10
166->307,542,bezier_mle,0.0208709099679254,nll,-1956.6816288847233,False,rush_hour,10
166->307,542,gen_beta_mle,0.03132157103391364,nll,-1951.4056894507266,False,rush_hour,10
166->307,542,johnson_mle,0.019496512017212808,nll,-1957.816310067814,False,rush_hour,10
167->168,542,bezier_mle,0.05006273300386965,nll,-2241.6912048866334,False,rush_hour,10
167->168,542,gen_beta_mle,0.03535880701383576,nll,-5100.1582705310775,False,rush_hour,10
167->168,542,johnson_mle,0.032045753963757306,nll,-12528.384695388771,False,rush_hour,10
167->397,542,bezier_mle,0.006083181011490524,nll,-2008.340320162678,False,rush_hour,10
167->397,542,gen_beta_mle,0.03277713601710275,nll,-2009.4365426831705,False,rush_hour,10
167->397,542,johnson_mle,0.021205749944783747,nll,-2014.5072365797841,False,rush_hour,10
168->167,542,bezier_mle,0.0046046130009926856,nll,-1986.144216671053,False,rush_hour,10
168->167,542,gen_beta_mle,0.0331945379730314,nll,-1985.445885240873,False,rush_hour,10
168->167,542,johnson_mle,0.022660937043838203,nll,-1987.3233187387416,False,rush_hour,10
168->285,542,bezier_mle,0.008960635983385146,nll,-2154.4267456350544,False,rush_hour,10
168->285,542,gen_beta_mle,0.04153204202884808,nll,-2062.846790967551,False,rush_hour,10
168->285,542,johnson_mle,0.013916116033215076,nll,-2112.581245339946,False,rush_hour,10
169->170,542,bezier_mle,0.039918091031722724,nll,-1999.4269839004896,False,rush_hour,10
169->170,542,gen_beta_mle,0.034242141991853714,nll,-1963.2079008023968,False,rush_hour,10
169->170,542,johnson_mle,0.013412817032076418,nll,-2008.275422464068,False,rush_hour,10
169->279,542,bezier_mle,0.002657923032529652,nll,-2004.5815966568466,False,rush_hour,10
169->279,542,gen_beta_mle,0.03349469101522118,nll,-1995.5571662928965,False,rush_hour,10
169->279,542,johnson_mle,0.02152960398234427,nll,-1996.8388178758423,False,rush_hour,10
17->127,542,bezier_mle,0.054403230955358595,nll,-2350.703766738546,False,rush_hour,10
17->127,542,gen_beta_mle,0.04161244595889002,nll,-2200.3131970583295,False,rush_hour,10
17->127,542,johnson_mle,0.014637671003583819,nll,-2376.846556155928,False,rush_hour,10
17->492,542,bezier_mle,0.04037414799677208,nll,-2380.6694632126582,False,rush_hour,10
17->492,542,gen_beta_mle,0.03358601703075692,nll,-2476.8798091633034,False,rush_hour,10
17->492,542,johnson_mle,0.014995508012361825,nll,-2515.4751601409907,False,rush_hour,10
17->97,542,bezier_mle,0.006873985985293984,nll,-1955.8848854241855,False,rush_hour,10
17->97,542,gen_beta_mle,0.014907884004060179,nll,-1957.6887979366227,False,rush_hour,10
17->97,542,johnson_mle,0.039484239008743316,nll,-1957.2070493336682,False,rush_hour,10
170->169,542,bezier_mle,0.05343235604232177,nll,-2050.9591105053846,False,rush_hour,10
170->169,542,gen_beta_mle,0.022521489998325706,nll,-2044.4934590687326,False,rush_hour,10
170->169,542,johnson_mle,0.015985921025276184,nll,-2050.9729282622707,False,rush_hour,10
170->348,542,bezier_mle,0.003362400981131941,nll,-2223.0858646162847,False,rush_hour,10
170->348,542,gen_beta_mle,0.03333050204673782,nll,-2211.356253289887,False,rush_hour,10
170->348,542,johnson_mle,0.01901558303507045,nll,-2217.4392944398433,False,rush_hour,10
171->231,542,bezier_mle,0.028012780006974936,nll,-2077.0270464888326,False,rush_hour,10
171->231,542,gen_beta_mle,0.03391312400344759,nll,-2093.2004235729473,False,rush_hour,10
171->231,542,johnson_mle,0.02169261802919209,nll,-2110.761781016223,False,rush_hour,10
171->476,542,bezier_mle,0.0037690469762310386,nll,-2240.4401221790527,False,rush_hour,10
171->476,542,gen_beta_mle,0.017514665029011667,nll,-2207.6531446962035,False,rush_hour,10
171->476,542,johnson_mle,0.03935685195028782,nll,-2205.063703513391,False,rush_hour,10
172->438,542,bezier_mle,0.043955413973890245,nll,-2102.3168198607564,False,rush_hour,10
172->438,542,gen_beta_mle,0.03349081601481885,nll,-2111.7614775463317,False,rush_hour,10
172->438,542,johnson_mle,0.02899994602194056,nll,-5414.472840126612,False,rush_hour,10
172->452,542,bezier_mle,0.005406612996011972,nll,-2684.228930434525,False,rush_hour,10
172->452,542,gen_beta_mle,0.02601585496449843,nll,,True,rush_hour,10
172->452,542,johnson_mle,0.03145956702064723,nll,-2683.122905242957,False,rush_hour,10
173->174,542,bezier_mle,0.031155779026448727,nll,-2542.9444079654713,False,rush_hour,10
173->174,542,gen_beta_mle,0.024651469953823835,nll,-2547.517322971632,False,rush_hour,10
173->174,542,johnson_mle,0.038870969030540437,nll,-2550.7976814654285,False,rush_hour,10
173->275,542,bezier_mle,0.04697939596371725,nll,-2177.406090889255,False,rush_hour,10
173->275,542,gen_beta_mle,0.032596159959211946,nll,-2352.0925585384803,False,rush_hour,10
173->275,542,johnson_mle,0.012699560029432178,nll,-2439.6333864002513,False,rush_hour,10
174->173,542,bezier_mle,0.06251307798083872,nll,-2550.6753825865417,False,rush_hour,10
174->173,542,gen_beta_mle,0.038331118994392455,nll,-2534.980370114513,False,rush_hour,10
174->173,542,johnson_mle,0.016287114995066077,nll,-2561.414414617017,False,rush_hour,10
174->284,542,bezier_mle,0.0037504599895328283,nll,-2264.9360957338954,False,rush_hour,10
174->284,542,gen_beta_mle,0.048862367984838784,nll,-2256.5652243181657,False,rush_hour,10
174->284,542,johnson_mle,0.019832772959489375,nll,-2258.407611058293,False,rush_hour,10
175->517,542,bezier_mle,0.05382297496544197,nll,-1911.2533175395201,False,rush_hour,10
175->517,542,gen_beta_mle,0.03322142094839364,nll,-1903.9362465755235,False,rush_hour,10
175->517,542,johnson_mle,0.04318454797612503,nll,-1903.8897228654969,False,rush_hour,10
175->521,542,bezier_mle,0.0030892659560777247,nll,-2114.668766971549,False,rush_hour,10
175->521,542,gen_beta_mle,0.03354549495270476,nll,-2082.843967194908,False,rush_hour,10
175->521,542,johnson_mle,0.015549426025245339,nll,-2095.516286032024,False,rush_hour,10
176->333,542,bezier_mle,0.0062151330057531595,nll,-1983.6283948768018,False,rush_hour,10
176->333,542,gen_beta_mle,0.018556513008661568,nll,-1985.9747486422386,False,rush_hour,10
176->333,542,johnson_mle,0.04021901800297201,nll,-1985.2306830399593,False,rush_hour,10
176->484,542,bezier_mle,0.06307084497530013,nll,-2051.8345063361153,False,rush_hour,10
176->484,542,gen_beta_mle,0.033704388013575226,nll,-2053.392548709097,False,rush_hour,10
176->484,542,johnson_mle,0.02590971696190536,nll,-2053.9295469890067,False,rush_hour,10
177->116,542,bezier_mle,0.10176071000751108,nll,-2343.1560594103726,False,rush_hour,10
